species_name,total_trade_records,total_quantity,num_importers,num_exporters,num_trade_years,avg_quantity_per_trade,trade_diversity,trade_intensity,log_total_quantity,log_trade_records,pathogen_network_degree,avg_neighbor_degree,clustering_coefficient,max_degree_variant,is_pathogen_hub,is_high_risk_reservoir,normalized_degree,high_risk_label
Madracis asanoi,5,10.0,1,3,3,2.0,3,2.0,2.3978952727983707,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Madracis decactis,36,1377.0,11,12,17,38.25,132,38.25,7.228388451573604,3.6109179126442243,0,0.0,0.0,0,0,0,0.0,0
Madracis spp.,89,1359.04,12,21,22,15.270112359550561,252,15.270112359550561,7.215269390062286,4.499809670330265,0,0.0,0.0,0,0,0,0.0,0
Mantella betsileo,1387,103307.0,28,5,27,74.48233597692862,140,74.48233597692862,11.545470096445955,7.23561914106675,0,0.0,0.0,0,0,0,0.0,0
Mantella expectata,474,24304.0,24,9,26,51.27426160337553,216,51.27426160337553,10.098437369479555,6.163314804034641,0,0.0,0.0,0,0,0,0.0,0
Mantella laevigata,558,34822.0,27,7,21,62.40501792114696,189,62.40501792114696,10.458033366991662,6.326149473155099,0,0.0,0.0,0,0,0,0.0,0
Mantella madagascariensis,907,58126.0,28,7,27,64.08599779492833,196,64.08599779492833,10.970385550899845,6.811244378601294,0,0.0,0.0,0,0,0,0.0,0
Mantella spp.,296,29507.0,18,5,20,99.6858108108108,90,99.6858108108108,10.292416692004194,5.6937321388027,0,0.0,0.0,0,0,0,0.0,0
Mantella viridis,560,27641.0,22,6,25,49.35892857142857,132,49.35892857142857,10.227091634163973,6.329720905522696,0,0.0,0.0,0,0,0,0.0,0
Mesoplodon hectori,23,59.0,7,8,14,2.5652173913043477,56,2.5652173913043477,4.0943445622221,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Microcebus ravelobensis,89,12369.203,2,1,17,138.97980898876403,2,138.97980898876403,9.423045875922858,4.499809670330265,0,0.0,0.0,0,0,0,0.0,0
Montipora effusa,17,148.0,2,2,7,8.705882352941176,4,8.705882352941176,5.003946305945459,2.8903717578961645,0,0.0,0.0,0,0,0,0.0,0
Montipora informis,65,1586.0,11,7,16,24.4,77,24.4,7.369600720526409,4.189654742026425,0,0.0,0.0,0,0,0,0.0,0
Moschus fuscus,3,9.0,1,2,3,3.0,2,3.0,2.302585092994046,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Mycetophyllia lamarckiana,24,199.0,5,7,10,8.291666666666666,35,8.291666666666666,5.298317366548036,3.2188758248682006,0,0.0,0.0,0,0,0,0.0,0
Notocyathus venustus,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Oculina spp.,10,519.0,6,6,6,51.9,36,51.9,6.253828811575473,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Oculinidae spp.,9,904.0,5,4,6,100.44444444444444,20,100.44444444444444,6.807934943699926,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Oreonympha nobilis,16,169.0,6,2,5,10.5625,12,10.5625,5.135798437050262,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Otus roboratus,38,120.0,11,3,11,3.1578947368421053,33,3.1578947368421053,4.795790545596741,3.6635616461296463,0,0.0,0.0,0,0,0,0.0,0
Ovis nigrimontana,14,14.0,4,7,6,1.0,28,1.0,2.70805020110221,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Paradigalla spp.,1,2.0,1,1,1,2.0,1,2.0,1.0986122886681098,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Paradoxurus spp.,1,4.0,1,1,1,4.0,1,4.0,1.6094379124341003,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Paragalago zanzibaricus,13,205.0,4,6,6,15.76923076923077,24,15.76923076923077,5.327876168789581,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Phyllangia spp.,10,76.0,4,7,7,7.6,28,7.6,4.343805421853684,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Phyllobates aurotaenia,156,2041.0,15,8,18,13.083333333333334,120,13.083333333333334,7.621684998724611,5.056245805348308,0,0.0,0.0,0,0,0,0.0,0
Physeter spp.,4,9.0,2,2,2,2.25,4,2.25,2.302585092994046,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Pithecia albicans,2,8.0,2,2,2,4.0,4,4.0,2.1972245773362196,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Placotrochus spp.,2,3.0,2,2,2,1.5,4,1.5,1.3862943611198906,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Platytrochus spp.,4,75.0,1,2,4,18.75,2,18.75,4.330733340286331,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Poicephalus crassus,7,436.0,6,3,4,62.285714285714285,18,62.285714285714285,6.07993319509559,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Polycyathus palifera,1,3.0,1,1,1,3.0,1,3.0,1.3862943611198906,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Polycyathus verrilli,41,416.0,6,5,5,10.146341463414634,30,10.146341463414634,6.0330862217988015,3.7376696182833684,0,0.0,0.0,0,0,0,0.0,0
Polymyces wellsi,10,64.002,4,3,6,6.4002,12,6.4002,4.174418038653044,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Polytmus guainumbi,24,256.0,5,8,11,10.666666666666666,40,10.666666666666666,5.54907608489522,3.2188758248682006,0,0.0,0.0,0,0,0,0.0,0
Porites branneri,7,30.0,4,5,6,4.285714285714286,20,4.285714285714286,3.4339872044851463,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Porites divaricata,57,1964.0,6,11,17,34.45614035087719,66,34.45614035087719,7.583247524303362,4.060443010546419,0,0.0,0.0,0,0,0,0.0,0
Porites lichen,5372,71252.0,48,9,19,13.263588979895756,432,13.263588979895756,11.173992202507653,8.589141690728821,0,0.0,0.0,0,0,0,0.0,0
Premocyathus dentiformis,2,7.0,2,2,2,3.5,4,3.5,2.0794415416798357,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Prionailurus spp.,16,81.0,8,7,9,5.0625,56,5.0625,4.406719247264253,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Psammocora superficialis,31,1119.0,8,13,15,36.096774193548384,104,36.096774193548384,7.02108396428914,3.4657359027997265,0,0.0,0.0,0,0,0,0.0,0
Psittacella spp.,4,8.0,4,2,3,2.0,8,2.0,2.1972245773362196,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Pycnonotus jocosus,160,16597.0,5,5,7,103.73125,25,103.73125,9.717037485158393,5.081404364984463,0,0.0,0.0,0,0,0,0.0,0
Pycnonotus zeylanicus,25,813.0,7,3,10,32.52,21,32.52,6.70196036600254,3.258096538021482,0,0.0,0.0,0,0,0,0.0,0
Ranitomeya sirensis,397,4536.0,17,10,27,11.425692695214106,170,11.425692695214106,8.420021279663963,5.986452005284438,0,0.0,0.0,0,0,0,0.0,0
Rhynchopsitta terrisi,18,62.0,6,3,7,3.4444444444444446,18,3.4444444444444446,4.143134726391533,2.9444389791664403,0,0.0,0.0,0,0,0,0.0,0
Saropathes scoparia,2,6.0,2,1,2,3.0,2,3.0,1.9459101490553132,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Schizocyathus spp.,2,111.0,2,2,2,55.5,4,55.5,4.718498871295094,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Selenidera maculirostris,34,129.0,10,5,13,3.7941176470588234,50,3.7941176470588234,4.867534450455582,3.5553480614894135,0,0.0,0.0,0,0,0,0.0,0
Semnornis ramphastinus,7,12.0,4,6,6,1.7142857142857142,24,1.7142857142857142,2.5649493574615367,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Siderastrea radians,55,5078.1,12,14,21,92.32909090909092,168,92.32909090909092,8.532889359522562,4.02535169073515,0,0.0,0.0,0,0,0,0.0,0
Sphenotrochus spp.,8,26.0,3,3,4,3.25,9,3.25,3.295836866004329,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Stephanocyathus platypus,7,54.22,2,2,4,7.7457142857142856,4,7.7457142857142856,4.011325206502009,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Stephanocyathus spp.,14,234.0,4,4,8,16.714285714285715,16,16.714285714285715,5.459585514144159,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Stichopathes longispina,8,36.0,2,4,5,4.5,8,4.5,3.6109179126442243,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Stichopathes regularis,3,9.0,1,2,2,3.0,2,3.0,2.302585092994046,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Symphyllia valenciennesii,300,3188.0,18,6,21,10.626666666666667,108,10.626666666666667,8.067462667010057,5.707110264748875,0,0.0,0.0,0,0,0,0.0,0
Tauraco leucolophus,161,947.0,34,20,24,5.881987577639752,680,5.881987577639752,6.854354502255021,5.087596335232384,0,0.0,0.0,0,0,0,0.0,0
Terrapene nelsoni,17,171.0,5,4,8,10.058823529411764,20,10.058823529411764,5.147494476813453,2.8903717578961645,0,0.0,0.0,0,0,0,0.0,0
Tethocyathus spp.,10,62.0,6,3,5,6.2,18,6.2,4.143134726391533,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Thecopsammia spp.,2,4.0,2,2,2,2.0,4,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Tiliqua scincoides,168,3420.0,21,14,16,20.357142857142858,294,20.357142857142858,8.137688184977605,5.1298987149230735,0,0.0,0.0,0,0,0,0.0,0
Trachemys scripta,443,1569215.0,35,46,20,3542.2460496613994,1610,3542.2460496613994,14.266086689543911,6.095824562432225,112,503.51785714285717,1.0,112,0,0,0.07501674480910918,1
Tribolonotus gracilis,369,19443.0,13,10,27,52.6910569105691,130,52.6910569105691,9.875293818165346,5.91350300563827,0,0.0,0.0,0,0,0,0.0,0
Tribolonotus novaeguineae,141,2667.0,8,6,24,18.914893617021278,48,18.914893617021278,7.889084407035514,4.955827057601261,0,0.0,0.0,0,0,0,0.0,0
Trioceros feae,67,6088.0,8,6,13,90.86567164179104,48,90.86567164179104,8.714239143608575,4.219507705176107,0,0.0,0.0,0,0,0,0.0,0
Trochopsammia infundibulum,1,4.0,1,1,1,4.0,1,4.0,1.6094379124341003,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Trochopsammia spp.,2,25.0,1,1,2,12.5,1,12.5,3.258096538021482,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Truncatoflabellum angiostomum,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Truncatoflabellum martensii,1,1.0,1,1,1,1.0,1,1.0,0.6931471805599453,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Truncatoflabellum spp.,13,63.0,3,3,6,4.846153846153846,9,4.846153846153846,4.1588830833596715,2.6390573296152584,0,0.0,0.0,0,0,0,0.0,0
Tupaia montana,47,1607.6,6,6,14,34.204255319148935,36,34.204255319148935,7.383119514469969,3.871201010907891,0,0.0,0.0,0,0,0,0.0,0
Tupaia palawanensis,11,82.0,1,3,6,7.454545454545454,3,7.454545454545454,4.418840607796598,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Turbinaria irregularis,4,21.0,3,3,3,5.25,9,5.25,3.091042453358316,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Turbinaria radicalis,3,6.0,1,2,2,2.0,2,2.0,1.9459101490553132,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Turbinaria reniformis,2588,98407.7,51,26,27,38.024613601236474,1326,38.024613601236474,11.496884493766148,7.859026979751538,0,0.0,0.0,0,0,0,0.0,0
Urochroa bougueri,14,25.5,5,5,8,1.8214285714285714,25,1.8214285714285714,3.2771447329921766,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Uroplatus ebenaui,1139,21724.7,30,11,27,19.07348551360843,330,19.07348551360843,9.986251170558123,7.038783541388542,0,0.0,0.0,0,0,0,0.0,0
Uroplatus fimbriatus,1757,33563.4,33,8,27,19.1026750142288,264,19.1026750142288,10.421221260449634,7.471932078245122,0,0.0,0.0,0,0,0,0.0,0
Uroplatus guentheri,255,1716.4,19,7,25,6.730980392156863,133,6.730980392156863,7.448566798238384,5.545177444479562,0,0.0,0.0,0,0,0,0.0,0
Uroplatus henkeli,665,6482.4,34,12,27,9.747969924812029,408,9.747969924812029,8.777000343101966,6.501289670540389,0,0.0,0.0,0,0,0,0.0,0
Uroplatus lineatus,1165,14923.0,35,13,27,12.809442060085837,455,12.809442060085837,9.610725934341048,7.061334366910438,0,0.0,0.0,0,0,0,0.0,0
Uroplatus phantasticus,1703,31761.0,37,18,27,18.650029359953024,666,18.650029359953024,10.366025885670592,7.440733707389261,0,0.0,0.0,0,0,0,0.0,0
Uroplatus sikorae,1863,47113.0,38,9,27,25.288781535158346,342,25.288781535158346,10.760325475752552,7.530479995245536,0,0.0,0.0,0,0,0,0.0,0
Uroplatus spp.,136,2322.0,13,3,21,17.073529411764707,39,17.073529411764707,7.750614732770409,4.919980925828125,0,0.0,0.0,0,0,0,0.0,0
Varanus glauerti,345,2025.0,18,15,23,5.869565217391305,270,5.869565217391305,7.613818684808629,5.846438775057725,0,0.0,0.0,0,0,0,0.0,0
Zanda baudinii,116,340.0,22,14,26,2.9310344827586206,308,2.9310344827586206,5.831882477283517,4.762173934797756,0,0.0,0.0,0,0,0,0.0,0
Zanda latirostris,39,494.0,10,9,15,12.666666666666666,90,12.666666666666666,6.20455776256869,3.6888794541139363,0,0.0,0.0,0,0,0,0.0,0
Zonosaurus laticaudatus,16,268.0,7,2,7,16.75,14,16.75,5.594711379601839,2.833213344056216,0,0.0,0.0,0,0,0,0.0,0
Zonosaurus madagascariensis,30,474.0,9,3,8,15.8,27,15.8,6.163314804034641,3.4339872044851463,0,0.0,0.0,0,0,0,0.0,0
Zonosaurus quadrilineatus,56,1196.0,13,3,14,21.357142857142858,39,21.357142857142858,7.087573705557973,4.04305126783455,0,0.0,0.0,0,0,0,0.0,0
Zosterops palpebrosus,9,1375.0,4,2,5,152.77777777777777,8,152.77777777777777,7.226936018493289,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Acipenser baerii,199440,3678973758.9207377,187,89,27,18446.519047937916,16643,18446.519047937916,22.02589968064914,12.20327373222418,0,0.0,0.0,0,0,0,0.0,0
Acipenser gueldenstaedtii,81479,3079923651.3056664,167,80,27,37800.2141816378,13360,37800.2141816378,21.848170645412214,11.308112870340743,0,0.0,0.0,0,0,0,0.0,0
Acipenser hybrid,3518,401030.280302,78,34,24,113.99382612336555,2652,113.99382612336555,12.901794708987065,8.165932137321585,0,0.0,0.0,0,0,0,0.0,0
Acipenser medirostris,11,55.26,5,4,6,5.0236363636363635,20,5.0236363636363635,4.029983803061711,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Acipenser nudiventris,231,444158.64,38,16,17,1922.7646753246754,608,1922.7646753246754,13.003939326341461,5.44673737166631,0,0.0,0.0,0,0,0,0.0,0
Acipenser persicus,8377,3103873.534866667,106,36,27,370.5232821853488,3816,370.5232821853488,14.948161739000104,9.03336450150698,0,0.0,0.0,0,0,0,0.0,0
Acipenser ruthenus,6758,19788606.26150007,82,39,27,2928.174942512588,3198,2928.174942512588,16.8006169392306,8.818630229100354,0,0.0,0.0,0,0,0,0.0,0
Acipenser schrenckii,4849,6831546.87300168,65,28,25,1408.8568515161228,1820,1408.8568515161228,15.737061834421361,8.48673398393153,0,0.0,0.0,0,0,0,0.0,0
Acipenser spp.,2084,1457409.0120024001,51,72,26,699.3325393485605,3672,699.3325393485605,14.192171453964448,7.642524134232902,0,0.0,0.0,0,0,0,0.0,0
Acipenser stellatus,13424,6507267.916000266,139,54,27,484.74880184745723,7506,484.74880184745723,15.688430404809324,9.504873919377065,0,0.0,0.0,0,0,0,0.0,0
Acipenseridae hybrid,3840,2570574.01755456,76,39,26,669.4203170715001,2964,669.4203170715001,14.75964017408397,8.253488028345904,0,0.0,0.0,0,0,0,0.0,0
Acipenseridae spp.,634,16288.6922,31,24,18,25.691943533123027,744,25.691943533123027,9.698287806389953,6.453624998892692,0,0.0,0.0,0,0,0,0.0,0
Acipenseriformes spp.,5683,3668664.99971256,71,63,26,645.5507653902093,4473,645.5507653902093,15.115338666136303,8.64541048921699,0,0.0,0.0,0,0,0,0.0,0
Acrochordus granulatus,8,188.0,3,4,4,23.5,12,23.5,5.241747015059643,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Acrochordus javanicus,477,590926.07,26,19,12,1238.8387211740041,494,1238.8387211740041,13.289447887758476,6.169610732491456,0,0.0,0.0,0,0,0,0.0,0
Acropora cardenae,9,34.0,2,3,5,3.7777777777777777,6,3.7777777777777777,3.5553480614894135,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Acropora tenella,62,256.0,5,8,12,4.129032258064516,40,4.129032258064516,5.54907608489522,4.143134726391533,0,0.0,0.0,0,0,0,0.0,0
Adelomyia melanogenys,95,1995.5,7,8,22,21.00526315789474,56,21.00526315789474,7.599150926503276,4.564348191467836,0,0.0,0.0,0,0,0,0.0,0
Aglaeactis pamela,4,11.0,2,1,2,2.75,2,2.75,2.4849066497880004,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Ahaetulla prasina,55,1109.0,5,3,8,20.163636363636364,15,20.163636363636364,7.01211529430638,4.02535169073515,0,0.0,0.0,0,0,0,0.0,0
Allochrocebus preussi,9,293.8,5,3,7,32.644444444444446,15,32.644444444444446,5.686297160315181,2.302585092994046,35,393.8857142857143,0.8352941176470589,35,0,0,0.02344273275284662,0
Ardeotis spp.,6,262.0,3,3,3,43.666666666666664,9,43.666666666666664,5.572154032177765,1.9459101490553132,0,0.0,0.0,0,0,0,0.0,0
Aspidites spp.,5,4352.0,1,3,5,870.4,3,870.4,8.378620541552298,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Ateles hybrid,4,10.0,1,1,2,2.5,1,2.5,2.3978952727983707,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Balearica spp.,8,1033.0,3,5,8,129.125,15,129.125,6.9411900550683745,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Berardius arnuxii,22,48.0005,7,9,14,2.181840909090909,63,2.181840909090909,3.891830502140198,3.1354942159291497,0,0.0,0.0,0,0,0,0.0,0
Bison spp.,8,256.0,3,2,2,32.0,6,32.0,5.54907608489522,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Bombycilla japonica,126,11712.0,5,5,7,92.95238095238095,25,92.95238095238095,9.368454615069874,4.844187086458591,0,0.0,0.0,0,0,0,0.0,0
Bradypodion occidentale,14,139.0,3,2,7,9.928571428571429,6,9.928571428571429,4.941642422609304,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Brookesia decaryi,77,1623.8,13,4,14,21.088311688311688,52,21.088311688311688,7.393140010266175,4.356708826689592,0,0.0,0.0,0,0,0,0.0,0
Bungarus candidus,9,838.0,1,3,5,93.11111111111111,3,93.11111111111111,6.732210706467206,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Buteo albigula,5,7.0,3,2,4,1.4,6,1.4,2.0794415416798357,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Calloselasma rhodostoma,24,325.0,3,4,11,13.541666666666666,12,13.541666666666666,5.786897381366708,3.2188758248682006,0,0.0,0.0,0,0,0,0.0,0
Campylopterus curvipennis,9,53.0,2,5,6,5.888888888888889,10,5.888888888888889,3.9889840465642745,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Caryophyllia perculta,1,1600.0,1,1,1,1600.0,1,1600.0,7.3783837129967145,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Casarea spp.,1,14.0,1,1,1,14.0,1,14.0,2.70805020110221,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Chamaeleo laevigatus,11,191.0,3,4,7,17.363636363636363,12,17.363636363636363,5.2574953720277815,2.4849066497880004,0,0.0,0.0,0,0,0,0.0,0
Chlorostilbon stenurus,9,11.0,3,3,4,1.2222222222222223,9,1.2222222222222223,2.4849066497880004,2.302585092994046,0,0.0,0.0,0,0,0,0.0,0
Chrysuronia oenone,61,518.3,8,7,18,8.49672131147541,56,8.49672131147541,6.252481750850273,4.127134385045092,0,0.0,0.0,0,0,0,0.0,0
Circus maillardi,3,9.0,2,2,1,3.0,4,3.0,2.302585092994046,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Cladocora spp.,3,4.0,2,3,3,1.3333333333333333,6,1.3333333333333333,1.6094379124341003,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Cochoa azurea,17,108.0,3,1,4,6.352941176470588,3,6.352941176470588,4.6913478822291435,2.8903717578961645,0,0.0,0.0,0,0,0,0.0,0
Coeligena lutetiae,17,45.2,5,4,5,2.658823529411765,20,2.658823529411765,3.832979798087693,2.8903717578961645,0,0.0,0.0,0,0,0,0.0,0
Conraua goliath,10,285.0,6,1,5,28.5,6,28.5,5.655991810819852,2.3978952727983707,0,0.0,0.0,0,0,0,0.0,0
Copsychus malabaricus,133,6244.0,8,8,8,46.94736842105263,64,46.94736842105263,8.739536422559677,4.897839799950911,97,480.4226804123711,1.0,97,0,0,0.06496985934360348,0
Cryptotrochus spp.,7,154.0,3,4,4,22.0,12,22.0,5.043425116919247,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Cyclura pinguis,29,1538.0,2,2,10,53.03448275862069,4,53.03448275862069,7.338888133838879,3.4011973816621555,0,0.0,0.0,0,0,0,0.0,0
Dendrolagus goodfellowi,10,23.0,5,5,10,2.3,25,2.3,3.1780538303479458,2.3978952727983707,83,444.0,1.0,83,0,0,0.055592766242464835,0
Distichopora rosalindae,1,300.0,1,1,1,300.0,1,300.0,5.707110264748875,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Doricha eliza,5,46.0,1,2,4,9.2,2,9.2,3.8501476017100584,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Enhydris bocourti,87,88245.43,9,9,23,1014.3152873563217,81,1014.3152873563217,11.387888520719498,4.477336814478207,0,0.0,0.0,0,0,0,0.0,0
Enhydris chinensis,2,6.0,2,2,2,3.0,4,3.0,1.9459101490553132,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Erymnochelys madagascariensis,238,5810.55,21,8,26,24.414075630252103,168,24.414075630252103,8.667602595677485,5.476463551931511,0,0.0,0.0,0,0,0,0.0,0
Exiliboa placata,5,14.0,2,3,4,2.8,6,2.8,2.70805020110221,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Falco newtoni,8,15.75,3,2,5,1.96875,6,1.96875,2.8183982582710754,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Flabellum vaughani,7,960.0,1,2,2,137.14285714285714,2,137.14285714285714,6.8679744089702925,2.0794415416798357,0,0.0,0.0,0,0,0,0.0,0
Fungia moluccensis,13312,152397.0,62,10,16,11.448091947115385,620,11.448091947115385,11.934250798788991,9.496496280431916,0,0.0,0.0,0,0,0,0.0,0
Fungia scabra,2,4.0,1,2,2,2.0,2,2.0,1.6094379124341003,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Gampsonyx swainsonii,21,25.0,9,8,14,1.1904761904761905,72,1.1904761904761905,3.258096538021482,3.091042453358316,0,0.0,0.0,0,0,0,0.0,0
Garrulax formosus,23,738.0,4,3,5,32.08695652173913,12,32.08695652173913,6.6052979209482015,3.1780538303479458,0,0.0,0.0,0,0,0,0.0,0
Garrulax galbanus,1,30.0,1,1,1,30.0,1,30.0,3.4339872044851463,0.6931471805599453,0,0.0,0.0,0,0,0,0.0,0
Goniopora norfolkensis,8,280.0,2,2,4,35.0,4,35.0,5.638354669333745,2.1972245773362196,0,0.0,0.0,0,0,0,0.0,0
Haliaeetus sanfordi,2,2.0,2,2,2,1.0,4,1.0,1.0986122886681098,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Hapalopsittaca amazonina,4,4.0,2,4,4,1.0,8,1.0,1.6094379124341003,1.6094379124341003,0,0.0,0.0,0,0,0,0.0,0
Heliangelus exortis,33,390.0,4,5,6,11.818181818181818,20,11.818181818181818,5.968707559985366,3.5263605246161616,0,0.0,0.0,0,0,0,0.0,0
Heliodoxa leadbeateri,85,859.8,10,8,21,10.115294117647059,80,10.115294117647059,6.75786218940752,4.454347296253507,0,0.0,0.0,0,0,0,0.0,0
Herpestes fuscus,3,7.0,3,3,3,2.3333333333333335,9,2.3333333333333335,2.0794415416798357,1.3862943611198906,0,0.0,0.0,0,0,0,0.0,0
Hieraaetus ayresii,14,63.0,5,8,10,4.5,40,4.5,4.1588830833596715,2.70805020110221,0,0.0,0.0,0,0,0,0.0,0
Hippocampus ingens,200,750432.5,11,5,21,3752.1625,55,3752.1625,13.528406318534833,5.303304908059076,0,0.0,0.0,0,0,0,0.0,0
Hippocampus jayakari,2,151.0,2,2,2,75.5,4,75.5,5.0238805208462765,1.0986122886681098,0,0.0,0.0,0,0,0,0.0,0
Hippocampus spinosissimus,1577,132841.615,20,19,24,84.2369150285352,380,84.2369150285352,11.796920360632672,7.363913501405819,0,0.0,0.0,0,0,0,0.0,0
Hippocampus zosterae,107,10805.0,14,8,20,100.98130841121495,112,100.98130841121495,9.28785681440401,4.68213122712422,0,0.0,0.0,0,0,0,0.0,0
Huso dauricus,26503,231401713.17429733,107,38,25,8731.151687518293,4066,8731.151687518293,19.25966578053694,10.185050943979732,0,0.0,0.0,0,0,0,0.0,0
Huso huso,22618,36899792.30749558,138,73,27,1631.4348000484383,10074,1631.4348000484383,17.423716507572184,10.026545540027982,0,0.0,0.0,0,0,0,0.0,0
Huso spp.,50,31493.945,3,20,19,629.8789,60,629.8789,10.357582335745567,3.9318256327243257,0,0.0,0.0,0,0,0,0.0,0
Hydnophora exesa,33822,360308.0,84,24,26,10.653066051682337,2016,10.653066051682337,12.794717275608223,10.428896323426862,0,0.0,0.0,0,0,0,0.0,0
Isophyllastrea spp.,5,88.0,2,5,4,17.6,10,17.6,4.48863636973214,1.791759469228055,0,0.0,0.0,0,0,0,0.0,0
Lafresnaya lafresnayi,74,496.15,8,7,14,6.7047297297297295,56,6.7047297297297295,6.208891791426082,4.31748811353631,0,0.0,0.0,0,0,0,0.0,0
Leioheterodon madagascariensis,54,595.0,12,5,17,11.018518518518519,60,11.018518518518519,6.39024066706535,4.007333185232471,0,0.0,0.0,0,0,0,0.0,0
Lobophyllia hataii,77,1965.0,9,7,17,25.51948051948052,63,25.51948051948052,7.583756300707112,4.356708826689592,0,0.0,0.0,0,0,0,0.0,0
Lonchura stygia,12,1264.0,3,1,4,105.33333333333333,3,105.33333333333333,7.142827401161621,2.5649493574615367,0,0.0,0.0,0,0,0,0.0,0
Lontra spp.,26,1220.0,5,5,8,46.92307692307692,25,46.92307692307692,7.107425474110705,3.295836866004329,0,0.0,0.0,0,0,0,0.0,0
Lophelia pertusa,129,3288.57,18,16,24,25.49279069767442,288,25.49279069767442,8.098512136129402,4.867534450455582,0,0.0,0.0,0,0,0,0.0,0
Lophura leucomelanos,50,269.0,21,9,17,5.38,189,5.38,5.598421958998375,3.9318256327243257,525,647.3180952380952,1.0,525,0,1,0.35164099129269927,0
Mantella cowanii,100,5282.0,12,3,13,52.82,36,52.82,8.572249397164315,4.61512051684126,0,0.0,0.0,0,0,0,0.0,0
Mantella crocea,358,18823.0,18,3,23,52.57821229050279,54,52.57821229050279,9.842887930407198,5.883322388488279,0,0.0,0.0,0,0,0,0.0,0
